session_id,video_path,fps,frame_width,frame_height,event_name,reference_frame,reference_time_s,point_name,x_px,y_px,annotator_id,annotation_round,quality_note
c638dd17-dbb3-4068-bb40-957442fe9ec9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\c638dd17-dbb3-4068-bb40-957442fe9ec9\video_processed.mp4,60.0,720,1280,downswing_transition,216,3.6,,,,consensus,1,adjudication:D0074;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
c638dd17-dbb3-4068-bb40-957442fe9ec9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\c638dd17-dbb3-4068-bb40-957442fe9ec9\video_processed.mp4,60.0,720,1280,impact,291,4.85,,,,consensus,1,adjudication:D0075;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
c638dd17-dbb3-4068-bb40-957442fe9ec9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\c638dd17-dbb3-4068-bb40-957442fe9ec9\video_processed.mp4,60.0,720,1280,top_backswing,211,3.51667,,,,consensus,1,adjudication:D0076;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,address,60,2.0,,,,consensus,1,adjudication:D0077;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,downswing_transition,158,5.26667,,,,consensus,1,adjudication:D0078;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,impact,183,6.1,,,,consensus,1,adjudication:D0079;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,top_backswing,138,4.6,,,,consensus,1,adjudication:D0080;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3\video_processed.mp4,50.0,1080,1920,address,0,0.0,,,,consensus,1,adjudication:D0081;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3\video_processed.mp4,50.0,1080,1920,downswing_transition,29,0.58,,,,consensus,1,adjudication:D0082;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3\video_processed.mp4,50.0,1080,1920,impact,45,0.9,,,,consensus,1,adjudication:D0083;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3\video_processed.mp4,50.0,1080,1920,top_backswing,28,0.56,,,,consensus,1,adjudication:D0084;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,address,0,0.0,,,,consensus,1,adjudication:D0085;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,downswing_transition,33,0.66,,,,consensus,1,adjudication:D0086;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,impact,44,0.88,,,,consensus,1,adjudication:D0087;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,top_backswing,30,0.6,,,,consensus,1,adjudication:D0088;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
eb859af6-2991-42e4-9345-05d3baf63c6e,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e\video_processed.mp4,30.0,720,1280,address,2,0.06667,,,,consensus,1,adjudication:D0089;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
eb859af6-2991-42e4-9345-05d3baf63c6e,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e\video_processed.mp4,30.0,720,1280,downswing_transition,172,5.73333,,,,consensus,1,adjudication:D0090;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
eb859af6-2991-42e4-9345-05d3baf63c6e,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e\video_processed.mp4,30.0,720,1280,impact,242,8.06667,,,,consensus,1,adjudication:D0091;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
eb859af6-2991-42e4-9345-05d3baf63c6e,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e\video_processed.mp4,30.0,720,1280,top_backswing,164,5.46667,,,,consensus,1,adjudication:D0092;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
ed241630-f662-4957-b17f-1f485cf04683,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ed241630-f662-4957-b17f-1f485cf04683\video_processed.mp4,50.0,1080,1920,address,6,0.12,,,,consensus,1,adjudication:D0093;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
ed241630-f662-4957-b17f-1f485cf04683,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ed241630-f662-4957-b17f-1f485cf04683\video_processed.mp4,50.0,1080,1920,downswing_transition,60,1.2,,,,consensus,1,adjudication:D0094;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
ed241630-f662-4957-b17f-1f485cf04683,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ed241630-f662-4957-b17f-1f485cf04683\video_processed.mp4,50.0,1080,1920,impact,66,1.32,,,,consensus,1,adjudication:D0095;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
ed241630-f662-4957-b17f-1f485cf04683,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ed241630-f662-4957-b17f-1f485cf04683\video_processed.mp4,50.0,1080,1920,top_backswing,57,1.14,,,,consensus,1,adjudication:D0096;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
f0647c16-5b92-48b6-a06a-d05d86fe8145,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145\video_processed.mp4,50.0,1920,1080,address,10,0.2,,,,consensus,1,adjudication:D0097;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
f0647c16-5b92-48b6-a06a-d05d86fe8145,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145\video_processed.mp4,50.0,1920,1080,downswing_transition,50,1.0,,,,consensus,1,adjudication:D0098;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
f0647c16-5b92-48b6-a06a-d05d86fe8145,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145\video_processed.mp4,50.0,1920,1080,impact,56,1.12,,,,consensus,1,adjudication:D0099;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
f0647c16-5b92-48b6-a06a-d05d86fe8145,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145\video_processed.mp4,50.0,1920,1080,top_backswing,48,0.96,,,,consensus,1,adjudication:D0100;decision:mean;reason:midpoint of Ivan and Daria frames (disclosed mean rule)
2850af90-f8fc-4050-a178-b659098e69df,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2850af90-f8fc-4050-a178-b659098e69df\video_processed.mp4,30.0,608,1080,,33,1.1,stick_tip_1,390.0,668.0,consensus,1,adjudication:D0101;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
2850af90-f8fc-4050-a178-b659098e69df,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2850af90-f8fc-4050-a178-b659098e69df\video_processed.mp4,30.0,608,1080,,44,1.46667,stick_tip_1,39.0,446.0,consensus,1,adjudication:D0102;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
2850af90-f8fc-4050-a178-b659098e69df,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2850af90-f8fc-4050-a178-b659098e69df\video_processed.mp4,30.0,608,1080,,52,1.73333,stick_tip_1,212.5,345.5,consensus,1,adjudication:D0103;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
2850af90-f8fc-4050-a178-b659098e69df,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2850af90-f8fc-4050-a178-b659098e69df\video_processed.mp4,30.0,608,1080,,56,1.86667,stick_tip_1,68.0,373.5,consensus,1,adjudication:D0104;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
2850af90-f8fc-4050-a178-b659098e69df,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2850af90-f8fc-4050-a178-b659098e69df\video_processed.mp4,30.0,608,1080,,59,1.96667,stick_tip_1,361.5,607.5,consensus,1,adjudication:D0105;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
2850af90-f8fc-4050-a178-b659098e69df,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2850af90-f8fc-4050-a178-b659098e69df\video_processed.mp4,30.0,608,1080,,63,2.1,stick_tip_1,117.0,389.0,consensus,1,adjudication:D0106;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
2ac2bc4c-b28e-4adf-a94e-a1227f7801d9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2ac2bc4c-b28e-4adf-a94e-a1227f7801d9\video_processed.mp4,30.0,1080,1920,,100,3.33333,stick_tip_1,904.5,1873.5,consensus,1,adjudication:D0107;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
2ac2bc4c-b28e-4adf-a94e-a1227f7801d9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2ac2bc4c-b28e-4adf-a94e-a1227f7801d9\video_processed.mp4,30.0,1080,1920,,107,3.56667,stick_tip_1,356.0,1498.0,consensus,1,adjudication:D0108;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
2ac2bc4c-b28e-4adf-a94e-a1227f7801d9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2ac2bc4c-b28e-4adf-a94e-a1227f7801d9\video_processed.mp4,30.0,1080,1920,,122,4.06667,stick_tip_1,224.0,930.0,consensus,1,adjudication:D0109;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
2ac2bc4c-b28e-4adf-a94e-a1227f7801d9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2ac2bc4c-b28e-4adf-a94e-a1227f7801d9\video_processed.mp4,30.0,1080,1920,,123,4.1,stick_tip_1,312.0,882.0,consensus,1,adjudication:D0110;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
2ac2bc4c-b28e-4adf-a94e-a1227f7801d9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2ac2bc4c-b28e-4adf-a94e-a1227f7801d9\video_processed.mp4,30.0,1080,1920,,132,4.4,stick_tip_1,674.0,1570.0,consensus,1,adjudication:D0111;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
2ac2bc4c-b28e-4adf-a94e-a1227f7801d9,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\2ac2bc4c-b28e-4adf-a94e-a1227f7801d9\video_processed.mp4,30.0,1080,1920,,134,4.46667,stick_tip_1,43.5,591.5,consensus,1,adjudication:D0112;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,,71,2.36667,stick_tip_1,523.0,848.5,consensus,1,adjudication:D0113;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,,82,2.73333,stick_tip_1,210.0,509.0,consensus,1,adjudication:D0114;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,,89,2.96667,stick_tip_1,260.0,151.0,consensus,1,adjudication:D0115;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,,95,3.16667,stick_tip_1,101.0,306.5,consensus,1,adjudication:D0116;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,,97,3.23333,stick_tip_1,505.0,968.5,consensus,1,adjudication:D0117;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
32fec03e-0046-4581-885b-ef0d7f174e53,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\32fec03e-0046-4581-885b-ef0d7f174e53\video_processed.mp4,30.0,720,1280,,99,3.3,stick_tip_1,473.5,583.5,consensus,1,adjudication:D0118;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,,8,0.16,stick_tip_1,1264.0,969.0,consensus,1,adjudication:D0119;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,,43,0.86,stick_tip_1,588.0,171.0,consensus,1,adjudication:D0120;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,,53,1.06,stick_tip_1,640.5,259.5,consensus,1,adjudication:D0121;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,,62,1.24,stick_tip_1,1282.5,1016.0,consensus,1,adjudication:D0122;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,,67,1.34,stick_tip_1,991.0,531.5,consensus,1,adjudication:D0123;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,,69,1.38,stick_tip_1,509.5,36.0,consensus,1,adjudication:D0124;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,1,0.02085,stick_tip_1,988.5,1640.0,consensus,1,adjudication:D0125;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,61,1.2721,stick_tip_1,258.0,957.0,consensus,1,adjudication:D0126;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,69,1.43893,stick_tip_1,1031.5,1733.5,consensus,1,adjudication:D0127;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,73,1.52235,stick_tip_1,991.0,1688.0,consensus,1,adjudication:D0128;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,80,1.66832,stick_tip_1,305.0,689.5,consensus,1,adjudication:D0129;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
36b05de8-5e98-425f-8b72-8e505337e150,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\36b05de8-5e98-425f-8b72-8e505337e150\video_processed.mp4,47.95232700693679,1080,1920,,83,1.73089,stick_tip_1,460.5,807.5,consensus,1,adjudication:D0130;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,,59,0.98432,stick_tip_1,523.0,1670.5,consensus,1,adjudication:D0131;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,,90,1.5015,stick_tip_1,39.5,1210.5,consensus,1,adjudication:D0132;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,,127,2.11878,stick_tip_1,696.0,620.0,consensus,1,adjudication:D0133;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,,145,2.41908,stick_tip_1,188.5,1512.0,consensus,1,adjudication:D0134;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,,148,2.46913,stick_tip_1,799.5,1629.5,consensus,1,adjudication:D0135;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3c77a7e3-9d0f-43f4-bbfa-c142c7b24bf1\video_processed.mp4,59.94005994005994,1080,1920,,160,2.66933,stick_tip_1,834.5,538.0,consensus,1,adjudication:D0136;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,,1,0.02,stick_tip_1,1183.0,940.5,consensus,1,adjudication:D0137;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,,17,0.34,stick_tip_1,509.5,90.5,consensus,1,adjudication:D0138;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,,26,0.52,stick_tip_1,736.0,127.5,consensus,1,adjudication:D0139;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,,36,0.72,stick_tip_1,892.0,735.5,consensus,1,adjudication:D0140;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,,37,0.74,stick_tip_1,1157.0,1000.0,consensus,1,adjudication:D0141;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
3d47c3b9-21d9-4794-995d-52804115fb8b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\3d47c3b9-21d9-4794-995d-52804115fb8b\video_processed.mp4,50.0,1920,1080,,40,0.8,stick_tip_1,974.5,604.5,consensus,1,adjudication:D0142;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
42f8729a-ed28-45a2-bf9b-397d2d698bb0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\42f8729a-ed28-45a2-bf9b-397d2d698bb0\video_processed.mp4,50.0,1920,1080,,1,0.02,stick_tip_1,1273.5,960.0,consensus,1,adjudication:D0143;decision:mean;reason:pixel mean of Ivan and Daria clicks (disclosed mean rule)
